"","year","state","new_party","party_total"
"326",1984,"DELAWARE","Republican",0.597826940904734
"327",1984,"DELAWARE","Third_Party",0.00285184545040303
"328",1984,"DISTRICT OF COLUMBIA","Democrat",0.853848775131574
"329",1984,"DISTRICT OF COLUMBIA","Republican",0.137296013024876
"330",1984,"DISTRICT OF COLUMBIA","Third_Party",0.00885521184355004
"331",1984,"FLORIDA","Democrat",0.346602469682786
"332",1984,"FLORIDA","Republican",0.653185810412361
"333",1984,"FLORIDA","Third_Party",0.000211719904852836
"334",1984,"GEORGIA","Democrat",0.397853052441215
"335",1984,"GEORGIA","Republican",0.601722985660178
"336",1984,"GEORGIA","Third_Party",0.000423961898606106
"337",1984,"HAWAII","Democrat",0.438159156279962
"338",1984,"HAWAII","Republican",0.550996587721753
"339",1984,"HAWAII","Third_Party",0.0108442559982849
"340",1984,"IDAHO","Democrat",0.263922129472885
"341",1984,"IDAHO","Republican",0.723646702858366
"342",1984,"IDAHO","Third_Party",0.0124311676687487
"343",1984,"ILLINOIS","Democrat",0.432965532067478
"344",1984,"ILLINOIS","Republican",0.561745915409721
"345",1984,"ILLINOIS","Third_Party",0.005288552522801
"346",1984,"INDIANA","Democrat",0.37682713789856
"347",1984,"INDIANA","Republican",0.616743145867862
"348",1984,"INDIANA","Third_Party",0.00642971623357809
"349",1984,"IOWA","Democrat",0.458870818037513
"350",1984,"IOWA","Republican",0.532721121680854
"351",1984,"IOWA","Third_Party",0.00840806028163251
"352",1984,"KANSAS","Democrat",0.325980365776215
"353",1984,"KANSAS","Republican",0.66272207876586
"354",1984,"KANSAS","Third_Party",0.0112975554579248
"355",1984,"KENTUCKY","Democrat",0.394012465813948
"356",1984,"KENTUCKY","Republican",0.600069376234623
"357",1984,"KENTUCKY","Third_Party",0.00591815795142933
"358",1984,"LOUISIANA","Democrat",0.381753926302801
"359",1984,"LOUISIANA","Republican",0.607737069243307
"360",1984,"LOUISIANA","Third_Party",0.0105090044538915
"361",1984,"MAINE","Democrat",0.387810407416514
"362",1984,"MAINE","Republican",0.608340685246518
"363",1984,"MAINE","Third_Party",0.00384890733696831
"364",1984,"MARYLAND","Democrat",0.470163908601666
"365",1984,"MARYLAND","Republican",0.525050525905006
"366",1984,"MARYLAND","Third_Party",0.00478556549332796
"367",1984,"MASSACHUSETTS","Democrat",0.484337826734021
"368",1984,"MASSACHUSETTS","Republican",0.512207825089094
"369",1984,"MASSACHUSETTS","Third_Party",0.00345434817688482
"370",1984,"MICHIGAN","Democrat",0.402360759437067
"371",1984,"MICHIGAN","Republican",0.592260271702505
"372",1984,"MICHIGAN","Third_Party",0.00537896886042879
"373",1984,"MINNESOTA","Democrat",0.497188465632884
"374",1984,"MINNESOTA","Republican",0.495384151878986
"375",1984,"MINNESOTA","Third_Party",0.00742738248812996
"376",1984,"MISSISSIPPI","Democrat",0.374232815926826
"377",1984,"MISSISSIPPI","Republican",0.618823211887315
"378",1984,"MISSISSIPPI","Third_Party",0.00694397218585831
"379",1984,"MISSOURI","Democrat",0.39975249332123
"380",1984,"MISSOURI","Republican",0.60024750667877
"381",1984,"MONTANA","Democrat",0.381765818454278
"382",1984,"MONTANA","Republican",0.604744820839957
"383",1984,"MONTANA","Third_Party",0.0134893607057654
"384",1984,"NEBRASKA","Democrat",0.288098268643899
"385",1984,"NEBRASKA","Republican",0.705506908555568
"386",1984,"NEBRASKA","Third_Party",0.00639482280053367
"387",1984,"NEVADA","Democrat",0.324193451401932
"388",1984,"NEVADA","Republican",0.667699501621763
"389",1984,"NEVADA","Third_Party",0.00810704697630493
"390",1984,"NEW HAMPSHIRE","Democrat",0.309451689877193
"391",1984,"NEW HAMPSHIRE","Republican",0.686673317836793
"392",1984,"NEW HAMPSHIRE","Third_Party",0.00387499228601403
"393",1984,"NEW JERSEY","Democrat",0.391975479371086
"394",1984,"NEW JERSEY","Republican",0.600905197301811
"395",1984,"NEW JERSEY","Third_Party",0.00711932332710352
"396",1984,"NEW MEXICO","Democrat",0.392264323347007
"397",1984,"NEW MEXICO","Republican",0.597042984621965
"398",1984,"NEW MEXICO","Third_Party",0.0106926920310282
"399",1984,"NEW YORK","Democrat",0.440923868890126
"400",1984,"NEW YORK","Republican",0.49605013214707
"401",1984,"NEW YORK","Third_Party",0.0630259989628034
"402",1984,"NORTH CAROLINA","Democrat",0.378919636786722
"403",1984,"NORTH CAROLINA","Republican",0.618968989514844
"404",1984,"NORTH CAROLINA","Third_Party",0.00211137369843442
"405",1984,"NORTH DAKOTA","Democrat",0.337989649514032
"406",1984,"NORTH DAKOTA","Republican",0.648397422411812
"407",1984,"NORTH DAKOTA","Third_Party",0.0136129280741558
"408",1984,"OHIO","Democrat",0.400031994845762
"409",1984,"OHIO","Republican",0.586986863486101
"410",1984,"OHIO","Third_Party",0.0129811416681368
"411",1984,"OKLAHOMA","Democrat",0.306671466206251
"412",1984,"OKLAHOMA","Republican",0.68610851843947
"413",1984,"OKLAHOMA","Third_Party",0.00722001535427929
"414",1984,"OREGON","Democrat",0.437396812300096
"415",1984,"OREGON","Republican",0.559058218856984
"416",1984,"OREGON","Third_Party",0.00354496884291989
"417",1984,"PENNSYLVANIA","Democrat",0.459891766666949
"418",1984,"PENNSYLVANIA","Republican",0.533410679223093
"419",1984,"PENNSYLVANIA","Third_Party",0.00669755410995845
"420",1984,"RHODE ISLAND","Democrat",0.480173646553257
"421",1984,"RHODE ISLAND","Republican",0.516652090555411
"422",1984,"RHODE ISLAND","Third_Party",0.00317426289133205
"423",1984,"SOUTH CAROLINA","Democrat",0.355651715126754
"424",1984,"SOUTH CAROLINA","Republican",0.635540081918043
"425",1984,"SOUTH CAROLINA","Third_Party",0.0088082029552032
"426",1984,"SOUTH DAKOTA","Democrat",0.365287997810405
"427",1984,"SOUTH DAKOTA","Republican",0.630033945014739
"428",1984,"SOUTH DAKOTA","Third_Party",0.00467805717485615
"429",1984,"TENNESSEE","Democrat",0.415722494192441
"430",1984,"TENNESSEE","Republican",0.578397224755008
"431",1984,"TENNESSEE","Third_Party",0.00588028105255103
"432",1984,"TEXAS","Democrat",0.361139482926672
"433",1984,"TEXAS","Republican",0.636106129961051
"434",1984,"TEXAS","Third_Party",0.00275438711227699
"435",1984,"UTAH","Democrat",0.246752194849251
"436",1984,"UTAH","Republican",0.745017914543814
"437",1984,"UTAH","Third_Party",0.00822989060693458
"438",1984,"VERMONT","Democrat",0.408124112704158
"439",1984,"VERMONT","Republican",0.579230988953833
"440",1984,"VERMONT","Third_Party",0.0126448983420091
"441",1984,"VIRGINIA","Democrat",0.370929384827882
"442",1984,"VIRGINIA","Republican",0.622871610683698
"443",1984,"VIRGINIA","Third_Party",0.00619900448842025
"444",1984,"WASHINGTON","Democrat",0.425808172125595
"445",1984,"WASHINGTON","Republican",0.560917590711021
"446",1984,"WASHINGTON","Third_Party",0.0132742371633838
"447",1984,"WEST VIRGINIA","Democrat",0.445978345670085
"448",1984,"WEST VIRGINIA","Republican",0.551121181066189
"449",1984,"WEST VIRGINIA","Third_Party",0.0029004732637256
"450",1984,"WISCONSIN","Democrat",0.450217006098054
"451",1984,"WISCONSIN","Republican",0.541931528347792
"452",1984,"WISCONSIN","Third_Party",0.00785146555415341
"453",1984,"WYOMING","Democrat",0.282428771008848
"454",1984,"WYOMING","Republican",0.705098217687651
"455",1984,"WYOMING","Third_Party",0.0124730113035011
"456",1988,"ALABAMA","Democrat",0.398632983091472
"457",1988,"ALABAMA","Republican",0.591650489381027
"458",1988,"ALABAMA","Third_Party",0.00971652752750139
"459",1988,"ALASKA","Democrat",0.362709628415519
"460",1988,"ALASKA","Republican",0.595909372563913
"461",1988,"ALASKA","Third_Party",0.0413809990205681
"462",1988,"ARIZONA","Democrat",0.387438741228785
"463",1988,"ARIZONA","Republican",0.599502676484568
"464",1988,"ARIZONA","Third_Party",0.0130585822866471
"465",1988,"ARKANSAS","Democrat",0.421917321664585
"466",1988,"ARKANSAS","Republican",0.563678361993771
"467",1988,"ARKANSAS","Third_Party",0.0144043163416443
"468",1988,"CALIFORNIA","Democrat",0.475594425646033
"469",1988,"CALIFORNIA","Republican",0.511265678945167
